plot_id,year,date,date2,rep,name,value,value2
3_18_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_18_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_18_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_18_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_18_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_18_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_18_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_18_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_18_06,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_18_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_18_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_18_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_18_06,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_18_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_18_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_18_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_18_06,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_18_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_18_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_19_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_19_01,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_19_01,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_19_01,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_19_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_19_01,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_19_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_19_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_19_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_19_01,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_19_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_19_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_19_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_19_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_19_02,2019,22-05-19,2019-05-22,1,cirar,TRUE,1
3_19_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_19_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_19_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_19_02,2019,22-05-19,2019-05-22,2,cirar,TRUE,1
3_19_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_19_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_19_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_19_02,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_19_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_19_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_19_03,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_19_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_19_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_19_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_19_03,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_19_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_19_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_19_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_19_03,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_19_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_19_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_19_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_19_05,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_19_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_19_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_19_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_19_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_19_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_19_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_19_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_19_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_19_05,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_19_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_19_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_19_06,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_19_06,2019,22-05-19,2019-05-22,1,cirar,TRUE,1
3_19_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_19_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_19_06,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_19_06,2019,22-05-19,2019-05-22,2,cirar,TRUE,1
3_19_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_19_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_19_06,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_19_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_19_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_20_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_20_01,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_20_01,2019,22-05-19,2019-05-22,1,cirar,TRUE,1
3_20_01,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_20_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_20_01,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_20_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_20_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_20_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_20_01,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_20_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_20_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_20_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_20_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_20_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_20_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_20_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_20_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_20_02,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_20_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_20_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_20_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_20_02,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_20_02,2019,22-05-19,2019-05-22,3,equar,TRUE,1
3_20_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_20_03,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_20_03,2019,22-05-19,2019-05-22,1,cirar,TRUE,1
3_20_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_20_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_20_03,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_20_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_20_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_20_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_20_03,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_20_03,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_20_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_20_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_20_05,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_20_05,2019,22-05-19,2019-05-22,1,cirar,TRUE,1
3_20_05,2019,22-05-19,2019-05-22,1,equar,TRUE,1
3_20_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_20_05,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_20_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_20_05,2019,22-05-19,2019-05-22,2,equar,TRUE,1
3_20_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_20_05,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_20_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_20_05,2019,22-05-19,2019-05-22,3,equar,TRUE,1
3_20_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_20_06,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_20_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_20_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_20_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_20_06,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_20_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_20_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_20_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_20_06,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_20_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_20_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_26_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_26_01,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_26_01,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_26_01,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_26_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_26_01,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_26_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_26_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_26_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_26_01,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_26_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_26_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_26_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_26_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_26_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_26_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_26_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_26_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_26_02,2019,22-05-19,2019-05-22,2,cirar,TRUE,1
3_26_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_26_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_26_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_26_02,2019,22-05-19,2019-05-22,3,cirar,TRUE,1
3_26_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_26_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_26_03,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_26_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_26_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_26_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_26_03,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_26_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_26_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_26_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_26_03,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_26_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_26_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_26_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_26_05,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_26_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_26_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_26_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_26_05,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_26_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_26_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_26_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_26_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_26_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_26_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_26_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_26_06,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_26_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_26_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_26_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_26_06,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_26_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_26_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_26_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_26_06,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_26_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_26_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_27_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_27_01,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_27_01,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_27_01,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_27_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_27_01,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_27_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_27_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_27_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_27_01,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_27_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_27_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_27_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_27_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_27_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_27_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_27_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_27_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_27_02,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_27_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_27_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_27_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_27_02,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_27_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_27_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_27_03,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_27_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_27_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_27_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_27_03,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_27_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_27_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_27_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_27_03,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_27_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_27_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_27_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_27_05,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_27_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_27_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_27_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_27_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_27_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_27_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_27_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_27_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_27_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_27_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_27_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_27_06,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_27_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_27_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_27_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_27_06,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_27_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_27_06,2019,22-05-19,2019-05-22,2,equar,TRUE,1
3_27_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_27_06,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_27_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_27_06,2019,22-05-19,2019-05-22,3,equar,TRUE,1
3_28_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_28_01,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_28_01,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_28_01,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_28_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_28_01,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_28_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_28_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_28_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_28_01,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_28_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_28_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_28_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_28_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_28_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_28_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_28_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_28_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_28_02,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_28_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_28_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_28_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_28_02,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_28_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_28_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_28_03,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_28_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_28_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_28_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_28_03,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_28_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_28_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_28_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_28_03,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_28_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_28_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_28_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_28_05,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_28_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_28_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_28_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_28_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_28_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_28_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_28_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_28_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_28_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_28_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_28_06,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_28_06,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_28_06,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_28_06,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_28_06,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_28_06,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_28_06,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_28_06,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_28_06,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_28_06,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_28_06,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_28_06,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_41_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_41_01,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_41_01,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_41_01,2019,22-05-19,2019-05-22,1,equar,TRUE,1
3_41_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_41_01,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_41_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_41_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_41_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_41_01,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_41_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_41_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_41_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_41_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_41_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_41_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_41_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_41_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_41_02,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_41_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_41_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_41_02,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_41_02,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_41_02,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_41_03,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_41_03,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_41_03,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_41_03,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_41_03,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_41_03,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_41_03,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_41_03,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_41_03,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_41_03,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_41_03,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_41_03,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_41_04,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_41_04,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_41_04,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_41_04,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_41_04,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_41_04,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_41_04,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_41_04,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_41_04,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_41_04,2019,22-05-19,2019-05-22,3,monocot,FALSE,0
3_41_04,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_41_04,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_41_05,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_41_05,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_41_05,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_41_05,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_41_05,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_41_05,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_41_05,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_41_05,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_41_05,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_41_05,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_41_05,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_41_05,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_43_01,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_43_01,2019,22-05-19,2019-05-22,1,monocot,TRUE,1
3_43_01,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_43_01,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_43_01,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_43_01,2019,22-05-19,2019-05-22,2,monocot,TRUE,1
3_43_01,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_43_01,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_43_01,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_43_01,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_43_01,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
3_43_01,2019,22-05-19,2019-05-22,3,equar,FALSE,0
3_43_02,2019,22-05-19,2019-05-22,1,dicot,TRUE,1
3_43_02,2019,22-05-19,2019-05-22,1,monocot,FALSE,0
3_43_02,2019,22-05-19,2019-05-22,1,cirar,FALSE,0
3_43_02,2019,22-05-19,2019-05-22,1,equar,FALSE,0
3_43_02,2019,22-05-19,2019-05-22,2,dicot,TRUE,1
3_43_02,2019,22-05-19,2019-05-22,2,monocot,FALSE,0
3_43_02,2019,22-05-19,2019-05-22,2,cirar,FALSE,0
3_43_02,2019,22-05-19,2019-05-22,2,equar,FALSE,0
3_43_02,2019,22-05-19,2019-05-22,3,dicot,TRUE,1
3_43_02,2019,22-05-19,2019-05-22,3,monocot,TRUE,1
3_43_02,2019,22-05-19,2019-05-22,3,cirar,FALSE,0
